mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.03620865345001221,0.0012248403107923344,0.0008842706680297852,0.00014627792799041316,0.01,3,10,50,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50}",0.4367928081497876,0.45736563637206595,0.4032857172595329,0.37631474082666194,0.34390945606271384,0.41702341854941405,0.4558262067094748,0.22044894155742834,0.39081148345585504,0.42281707265541424,0.39245954815983486,0.0663655571444623,187,0.524697411324812,0.5229770271044278,0.5322048895585436,0.527552334653473,0.52333644299089,0.5227654112845874,0.5263472236354201,0.5268121910628728,0.5146551785272795,0.518656135354771,0.5240004245497077,0.004612343446987402
0.07142171859741211,0.0009451399717464256,0.000901174545288086,4.5256318011088696e-05,0.01,3,10,100,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.6442229200366939,0.6583326824778353,0.6013725699083623,0.5695062258587408,0.5584832352425619,0.5810968064044846,0.6680433108695303,0.47349901394956884,0.6852059631837879,0.6261953183140001,0.6065958046245565,0.060427387249666634,177,0.7530382679243275,0.749677549822578,0.766649908478707,0.7525015389664204,0.7549457046440727,0.7492368998796872,0.7575700143884152,0.755090579855122,0.7483442967527245,0.7521330872567089,0.7539187847968764,0.00504773518139023
0.14432213306427003,0.009059347394894376,0.0011348247528076172,0.0001397496475583448,0.01,3,10,200,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.8236333898903061,0.8642147418186695,0.7452296877200998,0.7449728341006747,0.7549532114718762,0.739917754226084,0.8367118776097564,0.7174477733834412,0.8666588622645012,0.7847077144208422,0.7878447846906251,0.052641554967606224,162,0.9242228909969419,0.9232522321452554,0.9301808847110802,0.9170142067388332,0.917198997479179,0.9233694117192958,0.9245902302194783,0.9265523090965261,0.920587549363615,0.9227518839960417,0.9229720596466248,0.0037916145633335825
0.22205522060394287,0.015394849578254108,0.0012456178665161133,0.00013351220103557647,0.01,3,10,300,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.8923109233201326,0.9205847849427551,0.8031421969425803,0.8328799865333122,0.8558454902625455,0.8223761208722934,0.879881097106409,0.8067760158902599,0.9367607664203628,0.853662259977482,0.8604219642268133,0.04390248881521372,147,0.9699630987289958,0.9689321774475813,0.9735601180209691,0.9657080301114286,0.9659231228788134,0.9699841073539022,0.9695071424771032,0.9709554633320937,0.9683856646622978,0.9685136508774617,0.9691432575890648,0.0021792036990347214
0.042312097549438474,0.0013055456289644335,0.0008951902389526367,4.895971237398302e-05,0.01,4,2,50,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.5104084819647574,0.47306741084033865,0.44367297735776845,0.44660073606128725,0.4846118792388684,0.4201627817208201,0.4785532801738749,0.24934018400552516,0.4446687763417563,0.47944356732336635,0.4430530075028363,0.0691473124890453,185,0.574720643387012,0.576042633374488,0.5828220507037001,0.5751099601760856,0.5747106838444955,0.5750730587541744,0.5813441630034253,0.5723969163940357,0.5709085200914489,0.5795134205117303,0.5762642050240595,0.0036139204742865363
0.08661489486694336,0.008983420725574813,0.001043391227722168,0.0001573547829211667,0.01,4,2,100,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.7643727623013225,0.6997378629693276,0.6744390818388843,0.6699802026928892,0.7044409365622839,0.6045161252497862,0.6748059236532696,0.5643656016378413,0.7305685311759951,0.6680477505543789,0.6755274778635979,0.05461971412626133,174,0.8138006569205962,0.8100690653042084,0.8225329711063909,0.807945754514791,0.8102335136985347,0.8128066647554608,0.8139238018747537,0.8133944420077455,0.811871330053997,0.8110177327539249,0.8127595932990402,0.0037279955750106663
0.1673328161239624,0.007154728726811261,0.0011812925338745117,0.000125098482912887,0.01,4,2,200,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9201210658314374,0.8791721087664081,0.7953395720972859,0.8354495276211623,0.8630710024934876,0.7435742232427347,0.8566630709790971,0.7961257958131209,0.9014604945497245,0.8269683941615266,0.8417945255555986,0.050908660503502616,153,0.9605306290488509,0.9582440957351375,0.9628266714291592,0.9556950460318214,0.9569612745543009,0.9597662537075415,0.9595331618890315,0.9606351737843835,0.9605531066911973,0.9580166867855904,0.9592762099657015,0.001969722782881026
0.24454014301300048,0.007260348370765968,0.0012662172317504882,5.0443134436131055e-05,0.01,4,2,300,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.9474613022823827,0.9326719691591026,0.8232344669322774,0.8892356223986358,0.9172005160798741,0.7904306267988681,0.9073823324225677,0.8723947921847627,0.9341921792370292,0.8752818289139941,0.8889485636409494,0.047964001031862234,132,0.9897393147879051,0.9888446293556721,0.9901455941153531,0.9871240139063577,0.9876619659578899,0.989195040648082,0.9885805304981234,0.9894679642842965,0.9892621753872507,0.9883002555724679,0.9888321484513399,0.0008889541075726208
0.04298250675201416,0.0019378131235036026,0.0009613037109375,6.376616217047502e-05,0.01,4,5,50,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.5116264784668649,0.471417868690468,0.44639749723374056,0.4548657111865986,0.48363830420335885,0.42029741027533163,0.48410345128568866,0.2519146969718803,0.44338708782685743,0.48021184206451895,0.44478603482053075,0.0688421708037903,184,0.5738207470174652,0.5702842498323059,0.5818997469542424,0.5736222575604744,0.5732925211763784,0.5729048293324195,0.5775932655545171,0.5708706674073478,0.5680588067728649,0.5787604328767235,0.574110752448474,0.003982821414743319
0.08541944026947021,0.005300545691800404,0.0009965181350708007,7.634519182120232e-05,0.01,4,5,100,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.7590779850296296,0.7021711341675665,0.6756349319128233,0.6707531890346026,0.7153381746701133,0.5988255024471303,0.6841785884171567,0.5826644691197675,0.7309070337698288,0.6674282497065014,0.6786979258275121,0.0518766007705873,173,0.8129896895413012,0.807414241911222,0.8217345595262908,0.8060066537223503,0.8093655228946126,0.810980491299194,0.8127251292079445,0.8102455684047228,0.8102329263022072,0.8101509467085684,0.8111845729518412,0.004051747233373771
